,name,x,y,cog,color,link,gene_product
meta,start,0.07459756799247405,,,,,
EQU24_RS00005,dnaA,0,-0.0060582283335,"Replication, recombination and repair",#1e90ff,,chromosomal replication initiator protein DnaA
EQU24_RS00010,,1502,-0.0006169268309464,"Replication, recombination and repair",#1e90ff,,DNA polymerase III subunit beta
EQU24_RS00015,recF,3060,-0.0014449062833047,"Replication, recombination and repair",#1e90ff,,DNA replication/repair protein RecF
EQU24_RS00020,gyrB,4185,-0.0036512539981055,"Replication, recombination and repair",#1e90ff,,DNA topoisomerase (ATP-hydrolyzing) subunit B
EQU24_RS00025,,6825,0.0002582709007844,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00030,,7098,-0.0048150978666805,Function unknown,#0000ff,,DUF2283 domain-containing protein
EQU24_RS00035,,7350,-0.0104671439946715,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00040,,7818,-0.0086226318655473,Cell wall/membrane/envelope biogenesis,#c71585,,TolC family protein
EQU24_RS00045,,9071,-0.0024528476369032,Cell wall/membrane/envelope biogenesis,#c71585,,efflux RND transporter periplasmic adaptor subunit
EQU24_RS00050,,10240,-0.0050060842609086,Inorganic ion transport and metabolism,#8b4513,,efflux RND transporter permease subunit
EQU24_RS00055,,13298,-0.0144381810930313,Function unknown,#0000ff,,DUF3240 domain-containing protein
EQU24_RS00060,,13842,-0.0029644846494352,Signal transduction mechanisms,#f4a460,,bifunctional diguanylate cyclase/phosphodiesterase
EQU24_RS00065,,17565,-8.440772941547976e-05,Function unknown,#0000ff,,DUF839 domain-containing protein
EQU24_RS00070,tatA,19263,-0.0015243400379462,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,,twin-arginine translocase TatA/TatE family subunit
EQU24_RS00075,tatB,19487,-0.021649334840088,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,,twin-arginine translocase subunit TatB
EQU24_RS00080,,20389,-0.0012858740647897,"Post-translational modification, protein turnover, and chaperones",#add8e6,,hypothetical protein
EQU24_RS00085,,21633,0.0014879274385377,Cell wall/membrane/envelope biogenesis,#c71585,,prolipoprotein diacylglyceryl transferase
EQU24_RS00090,thyA,22412,0.0001816117392273,Nucleotide transport and metabolism,#87ceeb,,thymidylate synthase
EQU24_RS00095,,23251,0.0059642869870341,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00100,,23841,0.0019822709739972,Function unknown,#0000ff,,YchJ family protein
EQU24_RS00105,crp,24340,0.0005947533441778,Transcription,#000000,,cAMP-activated global transcriptional regulator CRP
EQU24_RS00110,,25137,0.0004789640564125,"Post-translational modification, protein turnover, and chaperones",#add8e6,,OsmC family protein
EQU24_RS00115,speD,25560,-0.0006052797797517,Amino acid transport and metabolism,#ff0000,,adenosylmethionine decarboxylase
EQU24_RS00125,,29783,0.0022849156924189,Function unknown,#0000ff,,autotransporter outer membrane beta-barrel domain-containing protein
EQU24_RS00130,,32310,-0.0017007152777021,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00135,,32679,-0.0031344702442487,Function unknown,#0000ff,,DUF2807 domain-containing protein
EQU24_RS00140,,33495,0.0069960748886754,Cell wall/membrane/envelope biogenesis,#c71585,,OmpA family protein
EQU24_RS00145,,34142,-0.0012344578426889,"Translation, ribosomal structure and biogenesis",#daa520,,hypothetical protein
EQU24_RS00150,,34455,0.0064247048442512,Cell wall/membrane/envelope biogenesis,#c71585,,DUF4384 domain-containing protein
EQU24_RS00155,,36035,-0.0026173563157027,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00160,,36419,0.0048480913614375,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00165,,36832,0.0019841249298203,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00170,,38627,-0.002587644898605,Function unknown,#0000ff,,caspase family protein
EQU24_RS00175,,39992,0.0017184124028387,"Replication, recombination and repair",#1e90ff,,hypothetical protein
EQU24_RS00180,,40588,-0.0183244066310547,"Replication, recombination and repair",#1e90ff,,ISAzo13 family transposase
EQU24_RS00185,,42145,0.0060159502246544,"Replication, recombination and repair",#1e90ff,,hypothetical protein
EQU24_RS00190,,42656,-0.034293606750378,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00195,,42874,-0.011826059190252,"Replication, recombination and repair",#1e90ff,,DUF4338 domain-containing protein
EQU24_RS00200,,44158,0.0021804094977562,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00205,,44526,-0.0076951684449594,"Replication, recombination and repair",#1e90ff,,IS66 family transposase
EQU24_RS00210,,46105,-0.0010444044249592,No COG annotation,#00bfbf,,DUF3800 domain-containing protein
EQU24_RS00215,,47306,-0.0085029599270676,Cell motility,#da70d6,,type II toxin-antitoxin system HicB family antitoxin
EQU24_RS00220,,47518,-0.0027828389962474,Cell motility,#da70d6,,type II toxin-antitoxin system HicA family toxin
EQU24_RS00225,,48209,-0.0024150671806456,Carbohydrate transport and metabolism,#ffc0cb,,HAD family hydrolase
EQU24_RS00230,,48728,-0.0009111415391844,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00235,,48952,-0.0020411563168967,No COG annotation,#00bfbf,,type II toxin-antitoxin system RelE/ParE family toxin
EQU24_RS00240,,49350,0.0016301186709414,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00245,,49501,-0.0095150251358369,Inorganic ion transport and metabolism,#8b4513,,cation transporter
EQU24_RS00250,,50778,0.0026254573600473,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00255,,51191,-0.0079881937976912,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00260,,51603,0.0042434056030039,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00265,,52448,0.0016598538409451,Cell wall/membrane/envelope biogenesis,#c71585,,glucosidase
EQU24_RS00270,,55437,-0.0016678345129386,Signal transduction mechanisms,#f4a460,,Crp/Fnr family transcriptional regulator
EQU24_RS00275,,57142,-0.004279484058215,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00280,,57870,0.0001380783123606,Signal transduction mechanisms,#f4a460,,adenylate/guanylate cyclase domain-containing protein
EQU24_RS00285,,60055,-0.000869416879338,Transcription,#000000,,protein kinase
EQU24_RS00290,,61695,-0.0003589662979681,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00295,,62264,0.0132030632422627,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00300,,62674,-0.0006873467725729,Transcription,#000000,,AAA family ATPase
EQU24_RS00305,,67787,-0.0034823422603769,Signal transduction mechanisms,#f4a460,,response regulator
EQU24_RS00310,,68188,-0.0031659646998898,Signal transduction mechanisms,#f4a460,,GGDEF domain-containing response regulator
EQU24_RS00315,,70371,-0.0016354913153906,Function unknown,#0000ff,,CPBP family intramembrane metalloprotease
EQU24_RS00320,,71048,0.0033230322605271,Function unknown,#0000ff,,YcgL domain-containing protein
EQU24_RS00330,,71976,-0.0001670319003399,Function unknown,#0000ff,,flippase
EQU24_RS00335,,73303,-0.0046613282536058,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00340,,74273,-0.0027978405122969,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00345,,75073,0.0009394605950457,Function unknown,#0000ff,,hypothetical protein
EQU24_RS00350,,76033,-0.0025922937205428,Function unknown,#0000ff,,methyltransferase domain-containing protein
EQU24_RS00355,,76863,-0.0035326153960138,Cell wall/membrane/envelope biogenesis,#c71585,,glycosyltransferase
EQU24_RS00360,,78206,-0.005465467904305,Cell wall/membrane/envelope biogenesis,#c71585,,glycosyltransferase
EQU24_RS00365,,78936,-0.0020516969184452,Function unknown,#0000ff,,glycosyltransferase family 2 protein
EQU24_RS00370,,80036,-0.0032266489143784,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00375,,80273,2.495178841357944e-05,Cell wall/membrane/envelope biogenesis,#c71585,,glycosyltransferase
EQU24_RS00380,,81343,-0.00132104959142,Cell wall/membrane/envelope biogenesis,#c71585,,SDR family oxidoreductase
EQU24_RS00385,,82311,0.0025404648758962,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00390,,82907,0.0008214249966541,Cell wall/membrane/envelope biogenesis,#c71585,,glycosyltransferase family 4 protein
EQU24_RS00395,,83997,-0.0038184093673056,Function unknown,#0000ff,,ATP-binding protein
