,name,x,y,cog,color,link,gene_product
meta,start,0.4492365057226135,,,,,
EQU24_RS00005,dnaA,0,-0.0018443954151826,"Replication, recombination and repair",#1e90ff,,chromosomal replication initiator protein DnaA
EQU24_RS00010,,1502,0.0024157146369705,"Replication, recombination and repair",#1e90ff,,DNA polymerase III subunit beta
EQU24_RS00015,recF,3060,0.0032375724749599,"Replication, recombination and repair",#1e90ff,,DNA replication/repair protein RecF
EQU24_RS00020,gyrB,4185,0.0042357267280543,"Replication, recombination and repair",#1e90ff,,DNA topoisomerase (ATP-hydrolyzing) subunit B
EQU24_RS00025,,6825,-0.0099521842164563,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00030,,7098,-0.0076196026641584,Function unknown,#0000ff,,DUF2283 domain-containing protein
EQU24_RS00035,,7350,0.0131016347351549,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00040,,7818,0.0082433773942137,Cell wall/membrane/envelope biogenesis,#c71585,,TolC family protein
EQU24_RS00045,,9071,-0.003344237931874,Cell wall/membrane/envelope biogenesis,#c71585,,efflux RND transporter periplasmic adaptor subunit
EQU24_RS00050,,10240,-0.0011291788258787,Inorganic ion transport and metabolism,#8b4513,,efflux RND transporter permease subunit
EQU24_RS00055,,13298,0.0156027369400343,Function unknown,#0000ff,,DUF3240 domain-containing protein
EQU24_RS00060,,13842,0.0010085473042654,Signal transduction mechanisms,#f4a460,,bifunctional diguanylate cyclase/phosphodiesterase
EQU24_RS00065,,17565,0.018163769679275,Function unknown,#0000ff,,DUF839 domain-containing protein
EQU24_RS00070,tatA,19263,0.0085147026978796,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,,twin-arginine translocase TatA/TatE family subunit
EQU24_RS00075,tatB,19487,0.0449442676737929,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,,twin-arginine translocase subunit TatB
EQU24_RS00080,,20389,-0.0259102240648902,"Post-translational modification, protein turnover, and chaperones",#add8e6,,hypothetical protein
EQU24_RS00085,,21633,-0.0085737197331706,Cell wall/membrane/envelope biogenesis,#c71585,,prolipoprotein diacylglyceryl transferase
EQU24_RS00090,thyA,22412,-0.0055464326443552,Nucleotide transport and metabolism,#87ceeb,,thymidylate synthase
EQU24_RS00095,,23251,-0.0101652221680832,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00100,,23841,0.0030441684791447,Function unknown,#0000ff,,YchJ family protein
EQU24_RS00105,crp,24340,-0.0068593100736437,Transcription,#000000,,cAMP-activated global transcriptional regulator CRP
EQU24_RS00110,,25137,0.0034379646528872,"Post-translational modification, protein turnover, and chaperones",#add8e6,,OsmC family protein
EQU24_RS00115,speD,25560,0.0057421849164287,Amino acid transport and metabolism,#ff0000,,adenosylmethionine decarboxylase
EQU24_RS00125,,29783,-0.0009092788283364,Function unknown,#0000ff,,autotransporter outer membrane beta-barrel domain-containing protein
EQU24_RS00130,,32310,0.0257429262420884,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00135,,32679,0.0052567777031534,Function unknown,#0000ff,,DUF2807 domain-containing protein
EQU24_RS00140,,33495,-0.0213033229249727,Cell wall/membrane/envelope biogenesis,#c71585,,OmpA family protein
EQU24_RS00145,,34142,0.0056132037025289,"Translation, ribosomal structure and biogenesis",#daa520,,hypothetical protein
EQU24_RS00150,,34455,0.0024535420855086,Cell wall/membrane/envelope biogenesis,#c71585,,DUF4384 domain-containing protein
EQU24_RS00155,,36035,0.0157083903426289,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00160,,36419,0.0080915254948228,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00165,,36832,0.013786838649975,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00170,,38627,-0.0083789267835673,Function unknown,#0000ff,,caspase family protein
EQU24_RS00175,,39992,-0.0058432584756475,"Replication, recombination and repair",#1e90ff,,hypothetical protein
EQU24_RS00180,,40588,-0.0102413152189159,"Replication, recombination and repair",#1e90ff,,ISAzo13 family transposase
EQU24_RS00185,,42145,-0.0269325283087049,"Replication, recombination and repair",#1e90ff,,hypothetical protein
EQU24_RS00190,,42656,-0.0003366605775369,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00195,,42874,0.0085830558867668,"Replication, recombination and repair",#1e90ff,,DUF4338 domain-containing protein
EQU24_RS00200,,44158,-0.0175236656289774,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00205,,44526,0.0243675141596955,"Replication, recombination and repair",#1e90ff,,IS66 family transposase
EQU24_RS00210,,46105,0.0022553440702249,No COG annotation,#00bfbf,,DUF3800 domain-containing protein
EQU24_RS00215,,47306,0.0092605130959696,Cell motility,#da70d6,,type II toxin-antitoxin system HicB family antitoxin
EQU24_RS00220,,47518,0.0058499507821142,Cell motility,#da70d6,,type II toxin-antitoxin system HicA family toxin
EQU24_RS00225,,48209,0.0004276899593808,Carbohydrate transport and metabolism,#ffc0cb,,HAD family hydrolase
EQU24_RS00230,,48728,-0.0135576569247175,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00235,,48952,0.0227846853458528,No COG annotation,#00bfbf,,type II toxin-antitoxin system RelE/ParE family toxin
EQU24_RS00240,,49350,0.0323154906611603,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00245,,49501,0.0185151362378463,Inorganic ion transport and metabolism,#8b4513,,cation transporter
EQU24_RS00250,,50778,0.0411845898882455,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00255,,51191,-0.0243012857320456,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00260,,51603,-0.0075886112009535,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00265,,52448,-0.0012930303381797,Cell wall/membrane/envelope biogenesis,#c71585,,glucosidase
EQU24_RS00270,,55437,0.0006836356211502,Signal transduction mechanisms,#f4a460,,Crp/Fnr family transcriptional regulator
EQU24_RS00275,,57142,0.0075544742227619,No COG annotation,#00bfbf,,hypothetical protein
