,name,x,y,cog,color,link,gene_product
meta,start,0.16386353197538767,,,,,
EQU24_RS00005,dnaA,0,-0.0020023231404231,"Replication, recombination and repair",#1e90ff,,chromosomal replication initiator protein DnaA
EQU24_RS00010,,1502,0.0021401699730125,"Replication, recombination and repair",#1e90ff,,DNA polymerase III subunit beta
EQU24_RS00015,recF,3060,0.0111827874051026,"Replication, recombination and repair",#1e90ff,,DNA replication/repair protein RecF
EQU24_RS00020,gyrB,4185,0.0086316485008023,"Replication, recombination and repair",#1e90ff,,DNA topoisomerase (ATP-hydrolyzing) subunit B
EQU24_RS00025,,6825,-0.0026380883759217,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00030,,7098,0.0391974533470972,Function unknown,#0000ff,,DUF2283 domain-containing protein
EQU24_RS00035,,7350,0.0221284794970269,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00040,,7818,0.0141322904337978,Cell wall/membrane/envelope biogenesis,#c71585,,TolC family protein
EQU24_RS00045,,9071,0.0124993507099004,Cell wall/membrane/envelope biogenesis,#c71585,,efflux RND transporter periplasmic adaptor subunit
EQU24_RS00050,,10240,0.0095195899008011,Inorganic ion transport and metabolism,#8b4513,,efflux RND transporter permease subunit
EQU24_RS00055,,13298,0.0215245642744987,Function unknown,#0000ff,,DUF3240 domain-containing protein
EQU24_RS00060,,13842,0.0088875950046871,Signal transduction mechanisms,#f4a460,,bifunctional diguanylate cyclase/phosphodiesterase
EQU24_RS00065,,17565,0.0029760370154255,Function unknown,#0000ff,,DUF839 domain-containing protein
EQU24_RS00070,tatA,19263,-0.0061286279226852,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,,twin-arginine translocase TatA/TatE family subunit
EQU24_RS00075,tatB,19487,0.0270692440408831,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,,twin-arginine translocase subunit TatB
EQU24_RS00080,,20389,-0.0049161945551101,"Post-translational modification, protein turnover, and chaperones",#add8e6,,hypothetical protein
EQU24_RS00085,,21633,-0.0064180760922381,Cell wall/membrane/envelope biogenesis,#c71585,,prolipoprotein diacylglyceryl transferase
EQU24_RS00090,thyA,22412,0.0058098425952836,Nucleotide transport and metabolism,#87ceeb,,thymidylate synthase
EQU24_RS00095,,23251,-0.0174309670740439,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00100,,23841,0.0058611349000994,Function unknown,#0000ff,,YchJ family protein
EQU24_RS00105,crp,24340,-0.0048864315054339,Transcription,#000000,,cAMP-activated global transcriptional regulator CRP
EQU24_RS00110,,25137,-0.0156563829686619,"Post-translational modification, protein turnover, and chaperones",#add8e6,,OsmC family protein
EQU24_RS00115,speD,25560,-0.0049597615197918,Amino acid transport and metabolism,#ff0000,,adenosylmethionine decarboxylase
EQU24_RS00125,,29783,-0.0011668907253569,Function unknown,#0000ff,,autotransporter outer membrane beta-barrel domain-containing protein
EQU24_RS00130,,32310,-0.0229526945519019,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00135,,32679,0.0016096605668459,Function unknown,#0000ff,,DUF2807 domain-containing protein
EQU24_RS00140,,33495,-0.01195854365959,Cell wall/membrane/envelope biogenesis,#c71585,,OmpA family protein
EQU24_RS00145,,34142,0.0309628032531376,"Translation, ribosomal structure and biogenesis",#daa520,,hypothetical protein
EQU24_RS00150,,34455,-0.003531757933624,Cell wall/membrane/envelope biogenesis,#c71585,,DUF4384 domain-containing protein
EQU24_RS00155,,36035,0.0012599872669658,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00160,,36419,0.0074434646151651,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00165,,36832,0.0376066052228228,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00170,,38627,0.0032873939934418,Function unknown,#0000ff,,caspase family protein
EQU24_RS00175,,39992,0.0177824174138568,"Replication, recombination and repair",#1e90ff,,hypothetical protein
EQU24_RS00180,,40588,-0.0084096230248124,"Replication, recombination and repair",#1e90ff,,ISAzo13 family transposase
EQU24_RS00185,,42145,-0.0001054206529575,"Replication, recombination and repair",#1e90ff,,hypothetical protein
EQU24_RS00190,,42656,0.035532345767966,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00195,,42874,0.0059963152719661,"Replication, recombination and repair",#1e90ff,,DUF4338 domain-containing protein
EQU24_RS00200,,44158,0.0259310511762093,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00205,,44526,0.011970911125322,"Replication, recombination and repair",#1e90ff,,IS66 family transposase
EQU24_RS00210,,46105,0.017082798760436,No COG annotation,#00bfbf,,DUF3800 domain-containing protein
EQU24_RS00215,,47306,-0.0038144704447438,Cell motility,#da70d6,,type II toxin-antitoxin system HicB family antitoxin
EQU24_RS00220,,47518,-0.0067194012783946,Cell motility,#da70d6,,type II toxin-antitoxin system HicA family toxin
EQU24_RS00225,,48209,0.0063098267247232,Carbohydrate transport and metabolism,#ffc0cb,,HAD family hydrolase
EQU24_RS00230,,48728,-0.0033236786340547,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00235,,48952,0.0139357537845335,No COG annotation,#00bfbf,,type II toxin-antitoxin system RelE/ParE family toxin
EQU24_RS00240,,49350,0.0097667412484865,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00245,,49501,0.000646755943898,Inorganic ion transport and metabolism,#8b4513,,cation transporter
EQU24_RS00250,,50778,0.0112995598670567,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00255,,51191,0.0235849840327306,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00260,,51603,0.0037578436102466,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00265,,52448,-0.0034427977212539,Cell wall/membrane/envelope biogenesis,#c71585,,glucosidase
EQU24_RS00270,,55437,0.0115196390304421,Signal transduction mechanisms,#f4a460,,Crp/Fnr family transcriptional regulator
EQU24_RS00275,,57142,-0.0011545081888056,No COG annotation,#00bfbf,,hypothetical protein
