,name,x,y,cog,color,link,gene_product
meta,start,0.07357765326656504,,,,,
EQU24_RS00005,dnaA,0,-0.0034216604909902,"Replication, recombination and repair",#1e90ff,,chromosomal replication initiator protein DnaA
EQU24_RS00010,,1502,-0.0038431971364212,"Replication, recombination and repair",#1e90ff,,DNA polymerase III subunit beta
EQU24_RS00015,recF,3060,-0.0014454938145484,"Replication, recombination and repair",#1e90ff,,DNA replication/repair protein RecF
EQU24_RS00020,gyrB,4185,-0.0034657445805689,"Replication, recombination and repair",#1e90ff,,DNA topoisomerase (ATP-hydrolyzing) subunit B
EQU24_RS00025,,6825,0.0015749675398519,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00030,,7098,-0.0217896596794252,Function unknown,#0000ff,,DUF2283 domain-containing protein
EQU24_RS00035,,7350,-0.0054073684132361,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00040,,7818,-0.0030061089980159,Cell wall/membrane/envelope biogenesis,#c71585,,TolC family protein
EQU24_RS00045,,9071,-0.0010761188882031,Cell wall/membrane/envelope biogenesis,#c71585,,efflux RND transporter periplasmic adaptor subunit
EQU24_RS00050,,10240,0.001980303632655,Inorganic ion transport and metabolism,#8b4513,,efflux RND transporter permease subunit
EQU24_RS00055,,13298,-0.0015333361834324,Function unknown,#0000ff,,DUF3240 domain-containing protein
EQU24_RS00060,,13842,-0.001550068249653,Signal transduction mechanisms,#f4a460,,bifunctional diguanylate cyclase/phosphodiesterase
EQU24_RS00065,,17565,0.0144382807414235,Function unknown,#0000ff,,DUF839 domain-containing protein
EQU24_RS00070,tatA,19263,-0.0143555821750182,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,,twin-arginine translocase TatA/TatE family subunit
EQU24_RS00075,tatB,19487,-0.0207955877871745,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,,twin-arginine translocase subunit TatB
EQU24_RS00080,,20389,-0.0060778706304411,"Post-translational modification, protein turnover, and chaperones",#add8e6,,hypothetical protein
EQU24_RS00085,,21633,0.0111891463161849,Cell wall/membrane/envelope biogenesis,#c71585,,prolipoprotein diacylglyceryl transferase
EQU24_RS00090,thyA,22412,0.0022708967847746,Nucleotide transport and metabolism,#87ceeb,,thymidylate synthase
EQU24_RS00095,,23251,-0.003249948968562,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00100,,23841,0.0044380461799813,Function unknown,#0000ff,,YchJ family protein
EQU24_RS00105,crp,24340,-0.0052676431198354,Transcription,#000000,,cAMP-activated global transcriptional regulator CRP
EQU24_RS00110,,25137,0.0117938058012774,"Post-translational modification, protein turnover, and chaperones",#add8e6,,OsmC family protein
EQU24_RS00115,speD,25560,0.0041089580589299,Amino acid transport and metabolism,#ff0000,,adenosylmethionine decarboxylase
EQU24_RS00125,,29783,-0.0101054192617826,Function unknown,#0000ff,,autotransporter outer membrane beta-barrel domain-containing protein
EQU24_RS00130,,32310,-0.0004479405578682,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00135,,32679,0.0100398464893468,Function unknown,#0000ff,,DUF2807 domain-containing protein
EQU24_RS00140,,33495,0.0036774631714388,Cell wall/membrane/envelope biogenesis,#c71585,,OmpA family protein
EQU24_RS00145,,34142,0.0244486065495713,"Translation, ribosomal structure and biogenesis",#daa520,,hypothetical protein
EQU24_RS00150,,34455,-0.0085499662513572,Cell wall/membrane/envelope biogenesis,#c71585,,DUF4384 domain-containing protein
EQU24_RS00155,,36035,0.0135728569548744,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00160,,36419,-0.0219600492554591,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00165,,36832,-0.0166466161510223,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00170,,38627,-0.012539073814745,Function unknown,#0000ff,,caspase family protein
EQU24_RS00175,,39992,-0.0123463528506868,"Replication, recombination and repair",#1e90ff,,hypothetical protein
EQU24_RS00180,,40588,-0.0082313136798954,"Replication, recombination and repair",#1e90ff,,ISAzo13 family transposase
EQU24_RS00185,,42145,-0.027676487725012,"Replication, recombination and repair",#1e90ff,,hypothetical protein
EQU24_RS00190,,42656,-2.796269537995192e-06,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00195,,42874,-0.0294095547597049,"Replication, recombination and repair",#1e90ff,,DUF4338 domain-containing protein
EQU24_RS00200,,44158,0.0150794534135049,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00205,,44526,-0.0202939910794671,"Replication, recombination and repair",#1e90ff,,IS66 family transposase
EQU24_RS00210,,46105,-0.0010946315133471,No COG annotation,#00bfbf,,DUF3800 domain-containing protein
EQU24_RS00215,,47306,0.0045776721040774,Cell motility,#da70d6,,type II toxin-antitoxin system HicB family antitoxin
EQU24_RS00220,,47518,-0.0057660753724803,Cell motility,#da70d6,,type II toxin-antitoxin system HicA family toxin
EQU24_RS00225,,48209,-0.0032306715487198,Carbohydrate transport and metabolism,#ffc0cb,,HAD family hydrolase
EQU24_RS00230,,48728,-0.007870178030913,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00235,,48952,0.0086249316628075,No COG annotation,#00bfbf,,type II toxin-antitoxin system RelE/ParE family toxin
EQU24_RS00240,,49350,-0.0009052379224962,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00245,,49501,0.0078448753748705,Inorganic ion transport and metabolism,#8b4513,,cation transporter
EQU24_RS00250,,50778,0.0112138410845369,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00255,,51191,-0.005979532447138,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00260,,51603,-0.024327549894461,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00265,,52448,-0.0001250351016126,Cell wall/membrane/envelope biogenesis,#c71585,,glucosidase
EQU24_RS00270,,55437,-0.0046967273848215,Signal transduction mechanisms,#f4a460,,Crp/Fnr family transcriptional regulator
EQU24_RS00275,,57142,-0.0024583640113122,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00280,,57870,0.0022480762965925,Signal transduction mechanisms,#f4a460,,adenylate/guanylate cyclase domain-containing protein
EQU24_RS00285,,60055,-0.008519656195244,Transcription,#000000,,protein kinase
EQU24_RS00290,,61695,-0.0103395708024748,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00295,,62264,0.0313485193317733,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00300,,62674,0.0002923408948908,Transcription,#000000,,AAA family ATPase
EQU24_RS00305,,67787,-0.0153594595708321,Signal transduction mechanisms,#f4a460,,response regulator
EQU24_RS00310,,68188,0.005458911939605,Signal transduction mechanisms,#f4a460,,GGDEF domain-containing response regulator
EQU24_RS00315,,70371,0.0084140028549714,Function unknown,#0000ff,,CPBP family intramembrane metalloprotease
EQU24_RS00320,,71048,-0.0120242492944082,Function unknown,#0000ff,,YcgL domain-containing protein
EQU24_RS00330,,71976,0.0025076717556255,Function unknown,#0000ff,,flippase
EQU24_RS00335,,73303,-0.0018617315833881,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00340,,74273,-6.446994563812412e-05,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00345,,75073,-0.0072937901041412,Function unknown,#0000ff,,hypothetical protein
EQU24_RS00350,,76033,-0.0087867251514541,Function unknown,#0000ff,,methyltransferase domain-containing protein
EQU24_RS00355,,76863,-0.0096622886729825,Cell wall/membrane/envelope biogenesis,#c71585,,glycosyltransferase
EQU24_RS00360,,78206,-0.0037199823426819,Cell wall/membrane/envelope biogenesis,#c71585,,glycosyltransferase
EQU24_RS00365,,78936,-0.0012559511885377,Function unknown,#0000ff,,glycosyltransferase family 2 protein
EQU24_RS00370,,80036,0.0053564750227969,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00375,,80273,-0.0008722760359477,Cell wall/membrane/envelope biogenesis,#c71585,,glycosyltransferase
EQU24_RS00380,,81343,-0.0028169344513388,Cell wall/membrane/envelope biogenesis,#c71585,,SDR family oxidoreductase
EQU24_RS00385,,82311,0.0247498770003894,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00390,,82907,-0.0057429181274566,Cell wall/membrane/envelope biogenesis,#c71585,,glycosyltransferase family 4 protein
EQU24_RS00395,,83997,-0.0081772175703038,Function unknown,#0000ff,,ATP-binding protein
EQU24_RS00400,,85681,-0.0010703611414926,Carbohydrate transport and metabolism,#ffc0cb,,polysaccharide biosynthesis protein
EQU24_RS00405,,88239,-0.0115765245638108,Transcription,#000000,,LysR family transcriptional regulator
EQU24_RS00410,,89041,-0.0025736035298351,Coenzyme transport and metabolism,#d3d3d3,,methyltransferase domain-containing protein
EQU24_RS00415,,89828,0.0141843298168064,Inorganic ion transport and metabolism,#8b4513,,rhodanese-like domain-containing protein
EQU24_RS00420,typA,90322,-0.0091053383429963,Signal transduction mechanisms,#f4a460,,translational GTPase TypA
EQU24_RS00425,hisB,92433,-0.0053789685103168,Amino acid transport and metabolism,#ff0000,,imidazoleglycerol-phosphate dehydratase HisB
EQU24_RS00430,hisH,93040,-0.0140167688009336,Amino acid transport and metabolism,#ff0000,,imidazole glycerol phosphate synthase subunit HisH
EQU24_RS00435,hisA,93739,-0.0115032546315262,Amino acid transport and metabolism,#ff0000,,1-(5-phosphoribosyl)-5-[(5- phosphoribosylamino)methylideneamino]imidazole-4- carboxamide isomerase
EQU24_RS00440,hisF,94480,-0.0032087312164535,Amino acid transport and metabolism,#ff0000,,imidazole glycerol phosphate synthase subunit HisF
EQU24_RS00445,hisI,95253,-0.011958177709271,Amino acid transport and metabolism,#ff0000,,phosphoribosyl-AMP cyclohydrolase
EQU24_RS00450,,95639,-0.0076385027790142,Amino acid transport and metabolism,#ff0000,,phosphoribosyl-ATP diphosphatase
EQU24_RS00455,tatA,96158,-0.0088090541558635,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,,twin-arginine translocase TatA/TatE family subunit
EQU24_RS00460,tatB,96374,-0.0041982403881414,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,,twin-arginine translocase subunit TatB
EQU24_RS00465,tatC,96685,0.0029093208447365,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,,twin-arginine translocase subunit TatC
EQU24_RS00470,,97499,0.001023401638337,Amino acid transport and metabolism,#ff0000,,GDSL family lipase
EQU24_RS00475,,98135,0.0014299338827118,Lipid transport and metabolism,#87cefa,,pteridine reductase
EQU24_RS00480,,98898,-0.0076851378608195,Signal transduction mechanisms,#f4a460,,hypothetical protein
EQU24_RS00485,folK,101212,7.903977853853911e-05,Coenzyme transport and metabolism,#d3d3d3,,2-amino-4-hydroxy-6- hydroxymethyldihydropteridine diphosphokinase
EQU24_RS00490,folB,101731,-0.0091163425255681,Coenzyme transport and metabolism,#d3d3d3,,dihydroneopterin aldolase
EQU24_RS00495,plsY,102224,-0.0004487928608565,Lipid transport and metabolism,#87cefa,,glycerol-3-phosphate 1-O-acyltransferase PlsY
EQU24_RS00500,tsaD,102961,0.0009683698341369,"Translation, ribosomal structure and biogenesis",#daa520,,tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex transferase subunit TsaD
EQU24_RS00505,rpsU,104077,0.0074879504903499,"Translation, ribosomal structure and biogenesis",#daa520,,30S ribosomal protein S21
EQU24_RS00510,,104333,0.0058520038191298,Function unknown,#0000ff,,GatB/YqeY domain-containing protein
EQU24_RS00515,,104824,0.0136835058350333,"Replication, recombination and repair",#1e90ff,,DNA primase
EQU24_RS00520,rpoD,106636,-0.001945257844657,Transcription,#000000,,RNA polymerase sigma factor RpoD
EQU24_RS00525,,108456,0.0068775690828383,No COG annotation,#00bfbf,,
EQU24_RS00530,,108596,-0.0023655096669145,Coenzyme transport and metabolism,#d3d3d3,,methionine adenosyltransferase
EQU24_RS00535,,109776,-0.009635229960028,Coenzyme transport and metabolism,#d3d3d3,,adenosylhomocysteinase
EQU24_RS00540,metF,111129,0.01543522609768,Amino acid transport and metabolism,#ff0000,,methylenetetrahydrofolate reductase [NAD(P)H]
EQU24_RS00545,,112072,-0.0085849354777385,"Translation, ribosomal structure and biogenesis",#daa520,,16S rRNA (uracil(1498)-N(3))-methyltransferase
EQU24_RS00550,,112812,0.0050714809938207,Function unknown,#0000ff,,CPBP family intramembrane metalloprotease
EQU24_RS00555,,113932,-0.0010328234084326,Function unknown,#0000ff,,YajQ family cyclic di-GMP-binding protein
EQU24_RS00560,,114465,-0.0118590156531947,"Translation, ribosomal structure and biogenesis",#daa520,,multifunctional CCA addition/repair protein
EQU24_RS00565,,115829,0.007029461554392,Function unknown,#0000ff,,TSUP family transporter
EQU24_RS00570,guaB,116713,-0.0135734856850349,Nucleotide transport and metabolism,#87ceeb,,IMP dehydrogenase
EQU24_RS00575,guaA,118260,-0.006336994910378,Nucleotide transport and metabolism,#87ceeb,,glutamine-hydrolyzing GMP synthase
EQU24_RS00580,tadA,119840,-0.0059914213345408,Nucleotide transport and metabolism,#87ceeb,,tRNA adenosine(34) deaminase TadA
EQU24_RS00585,,120316,-0.0025979617794257,Carbohydrate transport and metabolism,#ffc0cb,,glucose-6-phosphate isomerase
EQU24_RS00590,,122491,-0.0002667309700182,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00595,,123576,0.0002468657405893,Energy production and conversion,#708090,,multicopper oxidase
EQU24_RS00600,,124502,0.0057599999415493,Function unknown,#0000ff,,DedA family protein
EQU24_RS00605,,124981,0.0056623476362882,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00610,,125949,-0.0036204809104397,Function unknown,#0000ff,,YceI family protein
EQU24_RS00615,,126908,0.0255983854630873,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00620,msbA,127547,-0.0013746946658889,Defense mechanisms,#90ee90,,lipid A export permease/ATP-binding protein MsbA
EQU24_RS00625,,129668,0.00786569219818,No COG annotation,#00bfbf,,
EQU24_RS00630,,131271,0.0241272179157149,No COG annotation,#00bfbf,,
EQU24_RS00635,,131419,0.0241272179157149,No COG annotation,#00bfbf,,
EQU24_RS00640,,131804,0.0136262963608258,No COG annotation,#00bfbf,,
EQU24_RS00645,,134999,0.0090038480072095,No COG annotation,#00bfbf,,
EQU24_RS00650,,135895,-0.0107083805950526,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,,ABC transporter permease
EQU24_RS00655,,137028,-0.003779416923336,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,,ATP-binding cassette domain-containing protein
