,name,x,y,cog,color,link,gene_product
meta,start,0.055649821122916304,,,,,
EQU24_RS00005,dnaA,0,0.0074740700248775,"Replication, recombination and repair",#1e90ff,,chromosomal replication initiator protein DnaA
EQU24_RS00010,,1502,-0.0030332170859605,"Replication, recombination and repair",#1e90ff,,DNA polymerase III subunit beta
EQU24_RS00015,recF,3060,0.0002817389684784,"Replication, recombination and repair",#1e90ff,,DNA replication/repair protein RecF
EQU24_RS00020,gyrB,4185,0.0056759588059052,"Replication, recombination and repair",#1e90ff,,DNA topoisomerase (ATP-hydrolyzing) subunit B
EQU24_RS00025,,6825,0.0090442096828742,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00030,,7098,0.0001467509016669,Function unknown,#0000ff,,DUF2283 domain-containing protein
EQU24_RS00035,,7350,0.0161848455087393,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00040,,7818,-0.0038290138369904,Cell wall/membrane/envelope biogenesis,#c71585,,TolC family protein
EQU24_RS00045,,9071,-0.0072685564841024,Cell wall/membrane/envelope biogenesis,#c71585,,efflux RND transporter periplasmic adaptor subunit
EQU24_RS00050,,10240,-0.0054059348527268,Inorganic ion transport and metabolism,#8b4513,,efflux RND transporter permease subunit
EQU24_RS00055,,13298,-0.0003513141513865,Function unknown,#0000ff,,DUF3240 domain-containing protein
EQU24_RS00060,,13842,-0.0018076360023235,Signal transduction mechanisms,#f4a460,,bifunctional diguanylate cyclase/phosphodiesterase
EQU24_RS00065,,17565,-0.0045417173129111,Function unknown,#0000ff,,DUF839 domain-containing protein
EQU24_RS00070,tatA,19263,0.0081201021429902,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,,twin-arginine translocase TatA/TatE family subunit
EQU24_RS00075,tatB,19487,-0.0192732196664923,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,,twin-arginine translocase subunit TatB
EQU24_RS00080,,20389,0.0146354454912465,"Post-translational modification, protein turnover, and chaperones",#add8e6,,hypothetical protein
EQU24_RS00085,,21633,-0.0077994277812917,Cell wall/membrane/envelope biogenesis,#c71585,,prolipoprotein diacylglyceryl transferase
EQU24_RS00090,thyA,22412,-0.0005146603045342,Nucleotide transport and metabolism,#87ceeb,,thymidylate synthase
EQU24_RS00095,,23251,-0.009375681089405,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00100,,23841,-0.0082634774183286,Function unknown,#0000ff,,YchJ family protein
EQU24_RS00105,crp,24340,-0.0031267905855957,Transcription,#000000,,cAMP-activated global transcriptional regulator CRP
EQU24_RS00110,,25137,-0.014557536415856,"Post-translational modification, protein turnover, and chaperones",#add8e6,,OsmC family protein
EQU24_RS00115,speD,25560,0.0037715270164062,Amino acid transport and metabolism,#ff0000,,adenosylmethionine decarboxylase
EQU24_RS00125,,29783,-0.0032252738492787,Function unknown,#0000ff,,autotransporter outer membrane beta-barrel domain-containing protein
EQU24_RS00130,,32310,0.010006204456719,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00135,,32679,0.0074349531689269,Function unknown,#0000ff,,DUF2807 domain-containing protein
EQU24_RS00140,,33495,-0.0012487165937535,Cell wall/membrane/envelope biogenesis,#c71585,,OmpA family protein
EQU24_RS00145,,34142,-0.0023036605444158,"Translation, ribosomal structure and biogenesis",#daa520,,hypothetical protein
EQU24_RS00150,,34455,-0.0061146940479342,Cell wall/membrane/envelope biogenesis,#c71585,,DUF4384 domain-containing protein
EQU24_RS00155,,36035,0.0046799182656476,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00160,,36419,0.0085808989171983,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00165,,36832,0.009814314882478,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00170,,38627,0.0054540685200321,Function unknown,#0000ff,,caspase family protein
EQU24_RS00175,,39992,0.0174886906522411,"Replication, recombination and repair",#1e90ff,,hypothetical protein
EQU24_RS00180,,40588,-0.0093530627352302,"Replication, recombination and repair",#1e90ff,,ISAzo13 family transposase
EQU24_RS00185,,42145,0.0250361901110922,"Replication, recombination and repair",#1e90ff,,hypothetical protein
EQU24_RS00190,,42656,-9.685279162411554e-05,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00195,,42874,0.0197746301100516,"Replication, recombination and repair",#1e90ff,,DUF4338 domain-containing protein
EQU24_RS00200,,44158,0.0040403982892351,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00205,,44526,-0.0101453355284398,"Replication, recombination and repair",#1e90ff,,IS66 family transposase
EQU24_RS00210,,46105,-0.0008162535490342,No COG annotation,#00bfbf,,DUF3800 domain-containing protein
EQU24_RS00215,,47306,-1.2542354523604083e-05,Cell motility,#da70d6,,type II toxin-antitoxin system HicB family antitoxin
EQU24_RS00220,,47518,-0.0047160284462159,Cell motility,#da70d6,,type II toxin-antitoxin system HicA family toxin
EQU24_RS00225,,48209,-0.0012584317006332,Carbohydrate transport and metabolism,#ffc0cb,,HAD family hydrolase
EQU24_RS00230,,48728,-0.0003658559003712,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00235,,48952,-0.004365446545008,No COG annotation,#00bfbf,,type II toxin-antitoxin system RelE/ParE family toxin
EQU24_RS00240,,49350,0.0118272966312348,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00245,,49501,0.0046486086711813,Inorganic ion transport and metabolism,#8b4513,,cation transporter
EQU24_RS00250,,50778,0.0110078527440151,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00255,,51191,-0.0039726033681337,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00260,,51603,-0.0017621912081084,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00265,,52448,-0.005200086094313,Cell wall/membrane/envelope biogenesis,#c71585,,glucosidase
EQU24_RS00270,,55437,-0.0080433446829643,Signal transduction mechanisms,#f4a460,,Crp/Fnr family transcriptional regulator
EQU24_RS00275,,57142,-0.002293387970281,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00280,,57870,-0.0055946307403101,Signal transduction mechanisms,#f4a460,,adenylate/guanylate cyclase domain-containing protein
