,name,x,y,cog,color,link,gene_product
meta,start,0.23797026698792323,,,,,
EQU24_RS00005,dnaA,0,-0.0011588034973425,"Replication, recombination and repair",#1e90ff,,chromosomal replication initiator protein DnaA
EQU24_RS00010,,1502,0.0028435882394001,"Replication, recombination and repair",#1e90ff,,DNA polymerase III subunit beta
EQU24_RS00015,recF,3060,-0.0023674344588431,"Replication, recombination and repair",#1e90ff,,DNA replication/repair protein RecF
EQU24_RS00020,gyrB,4185,0.0006164340544547,"Replication, recombination and repair",#1e90ff,,DNA topoisomerase (ATP-hydrolyzing) subunit B
EQU24_RS00025,,6825,0.002964628402171,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00030,,7098,0.0008447907573216,Function unknown,#0000ff,,DUF2283 domain-containing protein
EQU24_RS00035,,7350,-0.0059059192784396,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00040,,7818,-0.001138866758444,Cell wall/membrane/envelope biogenesis,#c71585,,TolC family protein
EQU24_RS00045,,9071,-0.0036677565810963,Cell wall/membrane/envelope biogenesis,#c71585,,efflux RND transporter periplasmic adaptor subunit
EQU24_RS00050,,10240,-0.0049778224313093,Inorganic ion transport and metabolism,#8b4513,,efflux RND transporter permease subunit
EQU24_RS00055,,13298,-0.0055988675160388,Function unknown,#0000ff,,DUF3240 domain-containing protein
EQU24_RS00060,,13842,-0.0047387407488821,Signal transduction mechanisms,#f4a460,,bifunctional diguanylate cyclase/phosphodiesterase
EQU24_RS00065,,17565,-0.0021454482048616,Function unknown,#0000ff,,DUF839 domain-containing protein
EQU24_RS00070,tatA,19263,-0.0094135023486911,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,,twin-arginine translocase TatA/TatE family subunit
EQU24_RS00075,tatB,19487,-0.0047809068128758,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,,twin-arginine translocase subunit TatB
EQU24_RS00080,,20389,-0.0033369345287956,"Post-translational modification, protein turnover, and chaperones",#add8e6,,hypothetical protein
EQU24_RS00085,,21633,0.002824976015732,Cell wall/membrane/envelope biogenesis,#c71585,,prolipoprotein diacylglyceryl transferase
EQU24_RS00090,thyA,22412,0.0019108279568658,Nucleotide transport and metabolism,#87ceeb,,thymidylate synthase
EQU24_RS00095,,23251,0.0028234545333506,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00100,,23841,0.0003040579943128,Function unknown,#0000ff,,YchJ family protein
EQU24_RS00105,crp,24340,0.0022593325329823,Transcription,#000000,,cAMP-activated global transcriptional regulator CRP
EQU24_RS00110,,25137,0.0011505230005068,"Post-translational modification, protein turnover, and chaperones",#add8e6,,OsmC family protein
EQU24_RS00115,speD,25560,0.0005815110839352,Amino acid transport and metabolism,#ff0000,,adenosylmethionine decarboxylase
EQU24_RS00125,,29783,-0.0078986924733001,Function unknown,#0000ff,,autotransporter outer membrane beta-barrel domain-containing protein
EQU24_RS00130,,32310,-0.0063573242736984,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00135,,32679,0.0005263029454048,Function unknown,#0000ff,,DUF2807 domain-containing protein
EQU24_RS00140,,33495,6.990113125431705e-05,Cell wall/membrane/envelope biogenesis,#c71585,,OmpA family protein
EQU24_RS00145,,34142,0.0005943926436176,"Translation, ribosomal structure and biogenesis",#daa520,,hypothetical protein
EQU24_RS00150,,34455,0.0040542871223646,Cell wall/membrane/envelope biogenesis,#c71585,,DUF4384 domain-containing protein
EQU24_RS00155,,36035,-0.0113361567739207,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00160,,36419,-0.0035643191759062,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00165,,36832,-0.0092707130481394,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00170,,38627,-0.0010299473120926,Function unknown,#0000ff,,caspase family protein
EQU24_RS00175,,39992,-0.0132748227911117,"Replication, recombination and repair",#1e90ff,,hypothetical protein
