,name,x,y,cog,color,link,gene_product
meta,start,0.41932331866717704,,,,,
EQU24_RS00005,dnaA,0,-0.0002636198234642,"Replication, recombination and repair",#1e90ff,,chromosomal replication initiator protein DnaA
EQU24_RS00010,,1502,0.0102658121404339,"Replication, recombination and repair",#1e90ff,,DNA polymerase III subunit beta
EQU24_RS00015,recF,3060,-0.0097851804765445,"Replication, recombination and repair",#1e90ff,,DNA replication/repair protein RecF
EQU24_RS00020,gyrB,4185,0.0047272904846952,"Replication, recombination and repair",#1e90ff,,DNA topoisomerase (ATP-hydrolyzing) subunit B
EQU24_RS00025,,6825,-0.021739647426772,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00030,,7098,-0.0209547191315683,Function unknown,#0000ff,,DUF2283 domain-containing protein
EQU24_RS00035,,7350,0.0074534012311947,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00040,,7818,0.0060315611880715,Cell wall/membrane/envelope biogenesis,#c71585,,TolC family protein
EQU24_RS00045,,9071,0.0048116068269701,Cell wall/membrane/envelope biogenesis,#c71585,,efflux RND transporter periplasmic adaptor subunit
EQU24_RS00050,,10240,0.0065099540358189,Inorganic ion transport and metabolism,#8b4513,,efflux RND transporter permease subunit
EQU24_RS00055,,13298,0.0017253152430655,Function unknown,#0000ff,,DUF3240 domain-containing protein
EQU24_RS00060,,13842,-0.0034305289244536,Signal transduction mechanisms,#f4a460,,bifunctional diguanylate cyclase/phosphodiesterase
EQU24_RS00065,,17565,0.0002133194248837,Function unknown,#0000ff,,DUF839 domain-containing protein
EQU24_RS00070,tatA,19263,-0.0163739498216155,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,,twin-arginine translocase TatA/TatE family subunit
EQU24_RS00075,tatB,19487,-0.0724861758267991,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,,twin-arginine translocase subunit TatB
EQU24_RS00080,,20389,0.0058006890033273,"Post-translational modification, protein turnover, and chaperones",#add8e6,,hypothetical protein
EQU24_RS00085,,21633,-0.0052944295961623,Cell wall/membrane/envelope biogenesis,#c71585,,prolipoprotein diacylglyceryl transferase
EQU24_RS00090,thyA,22412,2.248471179326035e-05,Nucleotide transport and metabolism,#87ceeb,,thymidylate synthase
EQU24_RS00095,,23251,-0.0005628237979235,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00100,,23841,0.0096565804768633,Function unknown,#0000ff,,YchJ family protein
EQU24_RS00105,crp,24340,0.0055833214950143,Transcription,#000000,,cAMP-activated global transcriptional regulator CRP
EQU24_RS00110,,25137,0.0094941148918467,"Post-translational modification, protein turnover, and chaperones",#add8e6,,OsmC family protein
EQU24_RS00115,speD,25560,0.002119014929031,Amino acid transport and metabolism,#ff0000,,adenosylmethionine decarboxylase
EQU24_RS00125,,29783,-0.0013757088537156,Function unknown,#0000ff,,autotransporter outer membrane beta-barrel domain-containing protein
EQU24_RS00130,,32310,-0.0219065332278007,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00135,,32679,0.0024204704449925,Function unknown,#0000ff,,DUF2807 domain-containing protein
EQU24_RS00140,,33495,0.0005002515042223,Cell wall/membrane/envelope biogenesis,#c71585,,OmpA family protein
EQU24_RS00145,,34142,0.0461138335730061,"Translation, ribosomal structure and biogenesis",#daa520,,hypothetical protein
EQU24_RS00150,,34455,0.0108344650921285,Cell wall/membrane/envelope biogenesis,#c71585,,DUF4384 domain-containing protein
EQU24_RS00155,,36035,0.0163341300568279,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00160,,36419,-0.0085665873115926,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00165,,36832,-0.0213720501898964,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00170,,38627,0.0113533425645491,Function unknown,#0000ff,,caspase family protein
EQU24_RS00175,,39992,-0.0102390867201885,"Replication, recombination and repair",#1e90ff,,hypothetical protein
EQU24_RS00180,,40588,0.0337690598265783,"Replication, recombination and repair",#1e90ff,,ISAzo13 family transposase
EQU24_RS00185,,42145,0.0411823356952022,"Replication, recombination and repair",#1e90ff,,hypothetical protein
EQU24_RS00190,,42656,-0.0305553886189774,No COG annotation,#00bfbf,,hypothetical protein
